carID,price
86814,22238
107316,18050
108497,21533
97403,13957
104859,10271
76106,28976
77307,31429
105083,15127
101644,7463
75980,26390
80678,27051
96987,6982
84261,13380
103391,8386
84290,9352
103179,7711
92887,19245
88486,11293
95325,20540
108122,6039
85364,17376
80688,34429
84356,21710
82717,16784
95166,24976
81154,11902
105294,22449
101409,21197
90808,15681
91000,31754
107931,31164
80058,19206
90511,17207
92525,31113
90057,11010
80266,14150
84467,13215
90576,21424
82575,15856
91601,31048
80196,21268
83418,15552
97121,16843
102024,12665
85225,13199
107001,28748
82592,15718
96681,11699
87462,9524
96787,13553
98868,6126
86472,18311
91250,17567
84328,12433
101840,7603
78225,20493
81026,8892
82325,10774
106596,12297
99810,17344
88054,17201
80041,29075
102577,10831
95870,20586
76937,19599
108359,16250
102482,12503
105228,18720
94110,49050
91022,43117
84243,7507
88868,22332
86994,14924
103924,10745
102415,12578
89954,12493
98212,7031
101117,10133
103865,9839
81944,15175
87371,17166
103778,7491
84310,18983
78146,24717
83910,15224
96498,34108
103937,2951
97439,14851
85156,10177
93197,17363
98573,7358
96816,12907
94610,18897
102536,5659
81021,13909
105037,20729
82891,17636
83601,13541
93413,15327
84517,10183
98296,10032
83442,11719
83641,11400
106454,26919
88540,6832
101350,17883
86741,20688
79411,48282
81400,18008
92460,13729
76076,27217
85593,11904
99476,9442
99991,14891
80184,19263
91365,38935
87967,10622
97960,6894
106216,8830
94470,36312
105054,23654
76801,20678
84376,14968
95818,28368
101354,8702
81184,14271
95386,28743
94813,21588
100188,11304
97816,17456
101948,7294
108229,21005
77604,22255
103052,16311
83998,8607
103163,10072
78407,22381
106267,13782
84808,18933
102176,5499
103807,11949
102936,8881
77803,19620
91153,19495
96806,25424
107797,18611
92654,8984
82110,36590
92570,20915
84350,12463
82022,35286
101036,12670
93012,16297
104053,11254
79339,20966
79767,9422
97252,14290
95098,26924
99791,22677
95121,21444
100598,8732
88806,18741
93433,16283
85064,20481
103820,7913
86190,17437
96438,18706
106282,9988
93667,18390
93191,15566
103899,8942
93568,39588
104546,25985
80852,25573
91782,15113
100867,11863
96727,8483
88787,15081
80175,15201
106215,22877
82884,10026
99701,9116
96972,9119
102844,18399
85912,7296
105580,14045
92949,20316
95794,27159
81410,15736
103413,8459
94880,24854
87634,7705
94036,22773
82130,14808
97256,13182
103817,10810
104456,9324
78003,14764
104097,13278
98797,7950
107315,18423
106755,32725
81147,21580
105271,5886
89017,7544
90194,21258
106608,6716
106146,27763
105471,14179
104538,9489
78198,36368
104720,13867
94900,25762
94045,33517
100816,12453
85400,8260
96876,23770
93515,24934
94077,24964
87247,25083
105067,21678
95538,47621
79301,13435
89679,17551
90677,22688
100348,17362
82373,24568
104030,14144
91200,28911
108132,10041
96587,10887
92498,18476
103409,10662
91232,22207
80016,20566
98705,9589
94058,50161
107248,17391
85165,6849
87202,15319
84291,11448
96682,26934
76451,36242
91004,19961
87541,12902
84735,8729
86029,12992
87675,10326
79434,30882
104691,24787
95401,13227
103975,10413
106441,12048
105335,21732
86453,6375
84490,22271
96908,12805
87472,10325
99908,6099
84898,10131
87539,11251
100666,14675
82231,17428
92648,23159
84694,8979
81594,8923
82685,9508
76620,34187
76943,19809
80231,22860
94782,11421
83815,15666
101713,11239
86358,11390
98701,17730
106421,12154
97920,8716
108072,16335
91315,21582
98550,12245
99263,6554
95373,15148
80445,9527
76982,16999
85544,10790
101977,12057
80279,23483
102808,7511
107325,14081
79988,26640
83473,6400
80074,24209
87094,12555
80523,16076
84129,15448
100159,10897
94256,25931
79199,24535
106674,17926
76299,15820
82217,35352
87294,16089
87361,7854
105782,11152
99109,11834
97733,22171
80963,23526
105129,15512
103322,10823
90068,14936
93845,17661
104956,23236
103473,7863
78167,20502
80718,33943
85621,15887
88490,10323
105456,12521
98490,9823
86488,9780
107303,20285
106463,10373
100403,9776
86991,20131
95381,41115
85219,9944
104635,19648
99004,12710
80747,26077
97854,31711
102646,8169
93364,36971
101209,6856
89140,16486
96244,9616
93727,15539
82138,30116
97759,18603
86015,16208
81090,25242
106085,8301
101600,13732
94831,23234
96566,12497
82361,26730
80479,24691
82068,10612
104750,10643
93539,16809
98127,10206
96971,14965
94105,22022
95326,18674
107438,14554
100536,8597
92659,18362
94809,31119
84186,6188
85631,8176
86381,16964
78721,23106
91773,19740
90453,13903
107225,16245
89949,11484
104531,12412
76979,18359
104743,7620
87731,9742
79915,8800
105072,27934
99332,9641
88800,6584
89522,6991
105361,9718
96528,13342
101546,7093
78680,21555
87029,13933
80591,53769
79887,23753
76107,30770
78272,16076
88116,10790
99644,11853
87595,19255
79324,17263
76408,46516
79173,13760
95084,11936
95455,23506
83809,12526
107320,17428
78828,27768
76284,15848
105622,11761
99344,7047
79395,16751
86906,11186
107576,10327
99418,10999
89050,15134
83758,9533
76289,33178
95798,29325
76119,25944
87583,21407
93110,18330
92911,20348
99758,7763
91697,29217
85260,18462
108475,19743
84184,10080
95737,21737
105286,13770
105354,13217
101587,12438
99526,12147
82328,15902
91052,16002
81332,46056
84562,18954
86175,18293
94828,26192
76792,35688
80436,18306
88143,9789
102644,15682
79459,27190
82225,14268
83772,15707
82109,22380
102803,9985
91947,52045
88498,3724
104204,18036
103303,17183
95989,25326
90917,31475
104994,15535
91408,18212
79084,23501
94840,9486
103127,14364
93504,15949
88642,11493
95535,30423
82775,11165
96490,9982
77545,47357
104939,7511
97679,12494
95462,14557
82601,7150
91541,24812
82997,18675
86757,5812
86498,15574
78468,15403
98262,21953
108488,28232
84813,9959
84965,8938
78478,32547
98819,16888
101543,14084
82061,23607
101359,11783
107203,11261
98811,29219
102982,10536
89603,24898
95083,56738
102426,10862
88264,12069
87119,13532
86554,15680
103454,16311
99382,20456
84255,9323
101580,8512
82690,25511
103650,12122
92587,80330
92831,12713
104410,19502
89264,12199
82865,16634
76984,23478
94265,25078
76786,9988
86379,11140
89735,12140
97066,12434
77007,19730
89137,18157
78243,15596
76669,27044
89281,19821
105621,24049
84020,10589
90142,21982
79677,22145
101025,13395
101821,12133
77424,16023
80188,20506
94655,28076
85282,7969
78763,12571
85774,16506
79278,10239
84460,13158
81489,26535
90788,20587
90191,10803
106772,32536
108112,20950
84380,13300
93636,76552
103749,8936
93435,13687
81394,12020
82146,33929
98362,4965
88250,10171
107041,18082
103478,16118
89273,9116
93583,34337
92107,25436
79557,8042
77861,12129
84591,20220
102756,5202
91798,21489
100309,16311
94987,23199
89991,13854
81523,22379
82815,14865
84366,8543
105609,7554
89695,11178
86242,15053
82477,5823
83774,9539
103676,8834
85371,18510
77386,40928
93572,9120
77535,23205
97174,12748
78330,32758
94032,13352
97537,14213
93975,14164
80657,27089
85971,12502
77536,13338
81757,14844
81232,26932
88606,9901
107709,10885
79596,20636
85671,15967
93617,25848
104211,19711
98843,9976
76153,48260
105258,7639
94812,26028
82892,19802
87816,16340
90058,6803
95471,10238
90419,12489
88777,15629
101559,8047
86808,16541
93637,20312
81562,15947
76442,32081
79967,28723
88683,18631
78139,10090
86530,10892
77000,28787
101915,11064
90706,12182
77396,17556
83475,17620
104217,15233
101461,9696
82676,7971
104438,13340
94757,23878
84916,16065
85934,18665
93051,17380
85136,8013
86448,10890
102828,9503
101564,8798
85740,23085
107725,18893
77165,21198
107859,14510
83065,7596
83470,26877
82147,22872
103691,6130
84024,14513
99630,9497
105243,17976
103804,9664
80130,10789
97317,9572
78532,35213
98989,6989
87716,9138
103640,5131
100541,17045
101428,6142
100899,4917
91739,30004
94502,41757
93919,25359
79707,49986
91516,35012
93156,27271
93340,29163
86892,9852
80420,17382
91660,52084
104006,14230
79833,39550
101663,7383
102471,15410
105380,9090
107076,22605
97009,22257
78577,31851
100281,8016
81075,45449
105712,28161
90807,15122
84240,15177
96951,18914
77270,18776
81760,14526
92040,39846
89339,17345
95256,26197
84788,19507
83686,12371
98633,8379
76608,21497
98918,17686
100264,10198
93998,19046
90051,8234
100506,12354
95747,12783
91393,12256
101051,12580
107844,16190
105479,19800
102468,11627
106785,16185
91577,16950
80832,10474
88616,2849
78897,20645
83228,14763
90389,8031
90154,12604
107664,20501
84602,7085
103155,7178
94290,24285
84292,9725
82455,28543
84453,8203
89161,16040
104207,14717
85660,9639
80032,33652
75996,19148
83712,14588
89784,9698
101364,3889
79099,20473
101423,10153
89977,6856
87688,10166
87401,15880
90723,13138
85875,9539
106387,27226
76002,11551
99436,10358
107239,14361
80251,24473
85127,28279
90351,9196
95526,24902
79335,33854
104754,11259
91081,30029
82005,15612
89414,25443
102366,9302
107017,8610
88810,10230
86694,7312
79641,8753
104863,19234
100526,15889
80318,21829
100931,13735
102375,10470
78617,22011
103552,11421
108268,16473
77842,16122
88774,8648
82323,14846
94125,24693
98661,10364
100997,14801
76933,5430
76957,38317
84347,10356
102000,6460
84626,15868
82214,43148
105909,28073
107442,8826
102342,8012
104461,21399
80095,48254
83558,15618
104376,19868
105494,12908
81702,42340
108056,13773
84131,17862
94242,24177
102987,7082
99643,17461
78954,31648
85511,18297
85380,9899
77232,28552
86585,11294
99729,13277
94946,25802
97768,17385
83855,21604
92397,12094
90311,9719
99324,8247
81167,14829
80030,35154
103679,9044
80164,12683
103198,6108
87658,10694
102090,9153
92710,13829
88551,10190
91001,25444
100653,10515
106050,15062
92084,13960
77402,20057
101296,8816
107242,15987
95646,18930
99126,8261
90982,19821
94896,27921
93011,17222
84607,18256
83352,7505
86097,17451
99312,7669
77584,28777
97372,12923
107179,17319
105835,15447
92924,25248
90798,7439
77487,20164
87523,9926
104328,29447
91404,16568
105702,21963
86051,9749
98136,12507
91149,17173
84015,11036
78227,34345
91810,42757
92345,20124
102647,18409
106549,11655
97007,19326
86887,17011
103983,14451
89554,13820
88066,11382
98778,17693
91459,31952
79659,27763
83978,6840
88036,17345
80483,16183
101770,2185
98220,21462
84427,10750
94491,16233
83782,11967
101945,9130
96613,12694
80126,44741
83381,16575
100263,10687
94953,21885
84413,13638
94816,32791
78578,21209
89766,11195
78560,37591
106444,17029
100883,2704
102769,8734
106426,35300
92404,39607
84800,8128
90714,11377
96274,18352
88259,9000
90683,12984
78878,12588
78675,12482
102189,20458
97959,17381
78324,21055
100397,10880
89808,12149
102920,9330
77724,11117
97183,16960
102360,7580
81748,19670
100225,6958
101411,11938
93887,23519
94437,14495
102317,7938
100939,10925
102016,7164
88651,10215
99340,6988
107078,25422
100937,10858
86922,10875
77864,28359
105180,14366
85599,7941
94556,45405
88368,22804
81005,56479
79083,28542
95200,25930
94374,22724
94160,23620
104549,15653
85933,16576
104848,21103
104424,29194
78183,16764
99280,22475
97928,6935
93122,15806
107991,5354
92468,28473
97451,9120
94463,17139
77629,19600
86008,12049
106210,30053
106181,14288
87485,10592
107645,9975
100084,12710
88201,11088
86236,16008
97090,14643
83909,13427
77686,29783
85505,19072
92046,26170
76681,12415
102648,7946
104998,46116
86349,10754
77229,16630
93379,21730
84973,4158
80681,33066
97876,11165
89330,10712
106836,21505
96449,10291
88765,16906
85710,7685
104002,27627
99224,7186
96767,23170
91035,32646
91531,11623
95857,23328
81338,18735
97921,13074
94040,32386
88240,11222
104643,12478
84702,8160
79809,14302
82171,14952
102481,11205
99514,9654
76656,44383
86176,14009
85784,12364
91529,24446
96184,8497
94982,25848
89887,20268
91306,14609
94801,18445
84873,12922
105262,18957
78755,18508
105378,19711
107314,25136
88401,17226
104523,10329
95968,15856
106940,16866
85854,12958
100090,16169
94299,23511
95815,44658
83336,14260
93357,10430
83671,11762
95352,17326
81447,13513
82530,10282
84072,6922
79590,38893
81072,17639
100894,12190
94501,25537
98410,18368
77356,32498
89008,7167
79270,70959
102768,9670
104671,15684
91482,29283
93496,25244
89699,6951
93711,19778
92768,21065
102118,9685
99410,6787
101552,7696
105876,8867
106386,24851
94563,21634
95860,16480
83636,10868
98837,6469
78724,9586
92579,25351
82223,27781
84289,9499
77579,29687
83896,7488
87389,7638
88139,9114
106790,30633
82260,31848
101627,9670
81876,20242
91029,18380
84583,3545
108158,10821
108203,15894
98582,7499
107003,43213
107777,27260
90308,7742
76799,15993
101387,14265
79964,23328
91606,24297
103952,14086
88622,8000
94559,37396
76143,18273
94903,20356
104486,24826
87551,7548
78063,50513
102556,6232
100052,10544
107074,35073
92069,25195
107850,29440
104540,13620
96846,21948
92391,24795
84659,18025
84117,17794
79120,13348
91389,13172
84349,7919
90954,46310
92695,15274
107811,22124
81971,19787
83450,8764
75976,26191
102965,10293
90287,22394
77605,44479
91214,28614
108303,15957
94860,43233
79366,17667
106091,13954
76439,34663
87417,33582
93478,14167
107216,20242
103764,16675
86879,11964
103625,14721
76402,10610
80311,19425
80391,37006
100880,15344
83171,6066
88078,7749
84318,18669
93526,20199
94190,17123
97052,12068
86101,9421
87543,20148
85029,10715
83740,15210
100089,5989
98227,17202
98248,7112
107138,30860
86854,10679
102785,7598
87839,12451
93906,20750
84661,17584
87432,9122
85654,18649
90678,16660
95299,18743
95236,28231
107608,31289
87004,20058
100566,10893
80665,12139
88010,7455
102663,12498
85485,10205
101269,10302
104674,25752
89263,16990
95420,17178
102691,6225
86663,7749
106138,16408
91571,23139
93819,14080
78571,17657
94985,11923
93301,18174
106718,12266
86771,17067
87704,8083
79666,19110
107584,17206
84895,11250
108408,10049
98171,17913
83310,10226
86673,15581
82853,13778
105650,12887
98670,14628
85066,5347
83794,6668
80583,12328
88130,15204
98999,9275
101330,7056
94984,18740
97990,7843
86985,20258
105865,20622
108519,25679
85264,16488
99920,14773
79757,24936
102991,11562
82734,14537
93798,24449
78739,18835
94102,26788
107720,15529
104818,25257
105035,5297
78882,11804
106768,9004
104488,17446
83401,20346
96513,11839
103742,7546
85746,17663
89503,7836
86162,10309
90081,11281
87809,19350
105903,13188
91476,22173
77323,26011
79344,50277
86967,11082
87631,13598
91478,21801
87477,17139
97456,27235
91210,30129
88841,21908
86262,14091
98038,24550
108461,17263
95645,23531
91233,17908
81480,26504
82671,17583
105275,10513
77852,16826
90565,22095
89172,10899
102384,9751
88944,8962
80531,19440
101795,7965
90744,5580
78179,30206
94388,37764
92546,17744
84282,14500
87078,17442
93190,39755
92014,14380
104501,25961
79523,22693
81096,21308
78193,32552
94720,39089
97242,10885
103784,11790
100186,9778
91494,12772
98765,3864
97370,19361
76295,28617
105840,20238
100641,8045
97160,29535
96440,22574
84853,5712
105223,9676
105879,11236
80347,32846
84534,10044
85045,10753
99348,24323
105487,19186
101906,7134
84905,11489
105810,11841
76346,11069
104163,10035
91997,22357
94182,19096
98583,12909
78048,21385
91650,16303
99045,25160
90167,12691
81936,7191
97322,8892
79506,16528
101689,10451
99677,6389
104364,7856
104493,21322
85811,13083
76088,19931
107014,9663
85517,12364
100065,11482
100700,9016
100178,10428
86072,20743
89071,8678
76027,12396
84394,11509
97989,16151
77527,11655
89342,9483
94118,21484
94468,32530
76061,20286
85744,9124
105185,8591
79043,17701
103948,11119
98325,7046
77056,17709
85262,10976
94885,27383
92436,63399
105339,10468
85288,7307
92944,20596
83145,15759
87905,10454
89188,11413
90245,16419
80370,18007
92165,39012
91638,18627
103657,11634
81016,20655
103792,17922
94815,14897
78957,10484
83141,9037
107365,12375
95563,27840
76918,33117
87215,14127
108328,12130
108027,19477
79325,36572
89545,14078
103967,8271
77530,33891
95330,38226
78671,2346
102103,9302
80024,14944
89481,9505
89138,11105
98762,7218
86166,18191
91396,14668
94749,47367
95788,16817
99730,12118
102801,13913
87208,9989
83098,11152
96015,26144
107970,23247
77471,32966
85822,6885
100518,9779
97282,19373
107193,8339
104825,9219
82687,27343
83026,12378
77470,17608
79254,12918
108020,4881
99103,6333
78665,35458
86932,12611
79269,17238
92024,55193
95652,29544
96170,9532
83586,15820
100804,10206
100758,12992
107628,17474
108337,10775
83175,17307
90838,6164
102741,14879
81263,14871
97071,8301
95004,19810
107019,16561
95503,17942
86249,14577
106921,30623
89972,20693
77660,28754
77328,28513
98264,11761
86800,15407
76661,20340
81734,45005
84741,11620
89926,32909
79502,13782
96963,11919
97855,28637
86877,19459
96814,23461
94648,36424
103104,7119
77999,22917
77500,24223
108189,11880
107124,17140
105320,15731
84589,11297
100502,3857
84272,18899
90146,6125
89016,10254
92360,20110
97341,14699
99635,11089
93758,23592
104345,20827
104346,12054
103219,17435
94240,14659
100510,15669
97788,10021
87877,18647
83993,7633
95268,29969
90857,12099
89897,17585
103642,8121
79712,25639
84733,6654
103510,9832
82151,13680
89275,6578
97022,22259
89964,7155
103169,10544
98586,12436
78199,8371
78507,21152
88856,14445
79309,18062
85685,12884
76527,13267
81636,17373
86638,12722
106517,17481
102023,13909
91620,46239
101886,7217
84887,15866
84751,9804
92613,25082
91825,24689
101895,12425
90560,16797
105545,9132
78700,20329
82886,17908
105649,11064
77577,19498
98003,22407
80537,27508
87387,13788
97626,6453
92948,26331
104000,10230
78385,21210
103301,9705
100102,7210
91401,13859
105726,10006
108002,9794
96055,7407
86533,21170
84966,14082
82750,8497
84780,17017
99760,9980
96353,27466
90252,19735
92114,21966
85641,10791
78846,30627
97479,28316
100657,5204
92553,18570
87684,8118
76579,19905
104441,7722
102915,12538
98255,10434
84716,10402
85426,11031
76829,17336
77899,37209
93875,16089
94170,33227
96206,19081
82777,16277
99399,9440
76017,24277
78785,14852
104195,7673
100767,10749
93500,17830
103248,6633
101828,7798
93209,23028
96665,5070
94208,21044
81789,46221
92578,16834
84750,13346
107543,15503
83294,15110
82408,9222
104836,25230
87366,9315
100488,7746
87296,16284
99820,7014
103856,6412
80536,23139
95407,21312
78024,22473
88166,17034
79046,13360
100829,7800
99250,9548
107164,8686
83857,8250
90031,24291
97531,31920
78237,18156
77205,19994
84796,17845
79769,17770
79899,13120
81570,27478
96209,8027
108012,10560
83784,11444
95293,30930
107894,9283
90118,7814
81548,14939
91246,12492
106066,30665
76349,55285
84792,11147
94792,18669
98772,9758
81023,29701
92760,14791
81049,32035
103697,7170
82248,30003
85475,27907
80927,26601
93520,21634
103034,8073
88006,15517
80697,17084
89565,19234
106983,16543
76042,22195
95214,23562
77712,17784
102226,7665
106128,29083
94347,41167
84176,12243
92633,36106
89147,11383
76200,17729
91972,26444
95624,16003
88237,12955
90626,19160
79402,31053
92751,17474
93494,28104
77785,29291
108502,10513
76356,11491
90256,7776
76286,19111
98835,25057
78799,26404
99864,13154
89317,21170
81235,35340
82980,8666
79032,13557
94549,18108
86872,9733
101730,15200
82684,11541
99516,10809
80017,7620
99863,12958
92792,29298
100593,10612
86135,6715
78870,10576
107586,24402
83757,14837
92765,23110
84890,9136
108290,13186
82893,27779
89660,8627
105543,11449
106368,12072
81799,35582
102757,5501
87520,7576
85172,7554
76593,16569
99431,9067
104403,18352
102932,8816
81998,13873
81391,9258
108151,12379
100164,15421
77950,37850
100416,10575
108237,13185
93464,19861
83899,11124
107184,16915
78001,34268
98816,6897
98737,22614
105432,20027
99160,4144
99195,1892
90337,8677
85546,16472
107128,20149
93327,31746
81501,29194
78485,15844
98491,21371
91265,23605
97185,14699
95708,19026
92269,23021
90122,13905
84219,9495
95920,19239
82679,11992
105174,14228
90879,11078
77507,40620
88757,13882
101256,8996
83426,19235
76075,33461
76871,18069
77695,37506
103555,10686
94893,22767
95836,16032
92061,11965
79710,11476
93899,12610
83299,9657
95620,35373
104279,19037
83705,16764
95472,33954
106260,16850
76886,14426
97248,11702
80660,14837
101333,10503
89360,7648
85450,7642
88836,15925
77416,26298
79577,24539
98503,7833
76778,13852
93681,14235
98418,5887
98615,9776
91857,30374
85059,9874
84064,14074
83511,10463
87961,12117
89756,8618
106904,12092
78218,24609
91503,19583
77126,9269
97801,8764
87474,11304
77057,24482
79478,23183
90041,15392
83374,15862
102094,10476
103780,20005
105079,8079
80462,24600
101705,11904
105756,24832
88993,9234
89593,8021
86338,19503
77853,26309
92077,28802
102494,8230
92534,37553
78971,27579
84687,17847
88376,10796
105707,13438
80939,24120
82258,20871
104917,9180
95086,18588
79275,14926
104721,10987
107939,21344
106703,8952
107820,9382
79947,20623
89961,12162
106451,9711
98821,12398
77748,33551
104802,25561
81481,44304
93544,16985
89611,14571
79850,30522
81466,21815
90668,7479
89743,16239
106672,24465
76030,17503
97231,6676
93484,31014
81393,13100
94369,18758
93507,35156
100752,7997
95565,23928
98749,14135
99634,12522
86127,7544
101842,15774
108481,11263
82863,12084
90043,9397
76857,31793
83241,13108
103197,7667
95458,14382
76515,21070
84987,12494
80199,18612
77835,22713
80809,12326
77245,24445
104828,15142
107338,8147
78811,34382
76708,32912
88559,11581
99380,4984
89411,7313
94532,26246
88046,5859
99155,10998
80986,13845
96122,26181
78618,20745
98205,7053
98995,27422
102432,9794
78709,15422
93586,21422
98147,8696
95468,31185
95425,15300
89106,10306
85764,9943
87674,10989
106365,37411
106263,7474
97423,14688
86855,17070
101637,8391
100129,7802
89346,11638
80037,8039
87439,7839
76329,51845
101234,15847
93715,29911
96728,21520
88023,15089
100289,14261
93685,11237
97301,13554
100588,10913
78240,17512
91194,33573
78088,20654
103811,9898
79852,20191
77718,17624
99968,6664
82937,14190
106774,18290
85107,9769
77329,28363
106498,13566
80946,21366
89630,20003
105995,25721
79926,47585
93982,14507
95152,41531
102460,13985
86797,18473
98696,13786
87491,21267
93185,18985
90910,18086
102510,6539
99707,13294
106468,9772
97505,15172
85240,17693
89795,26569
78677,17148
94311,20491
79406,33536
85528,27170
95656,16825
102783,12420
76191,26111
96193,8571
108352,19711
94226,26055
94472,20219
78628,8840
96861,17033
89698,14788
89021,18343
98919,11381
107511,30375
104317,13372
105587,17862
89244,14268
108221,43745
104558,20750
99691,11526
81153,22266
83019,13394
84699,8126
92354,46207
77258,35392
81991,15057
99191,14768
80072,19370
97195,25492
83104,16737
104712,12168
100443,11949
93443,27692
85543,11544
82977,17651
92597,27201
89182,17509
89737,9852
103093,12745
103417,5791
78550,13425
93081,32453
80992,13326
83725,11146
90755,13651
89727,22813
82723,14292
85046,7529
105507,20366
102497,7374
86897,9989
81522,12697
106201,22682
87615,10904
84646,10495
104296,21973
84433,5620
101470,9865
76641,21458
88265,9537
101728,12696
83541,9774
93807,30498
83873,10325
76785,47154
83629,9886
87576,18280
93395,15908
95537,19578
89598,6971
78074,31886
102980,9189
104929,15451
97395,13391
106751,20782
101628,14690
103613,12451
103641,12021
95834,19315
101797,1908
80042,24364
81608,20706
86535,16212
98235,22736
94784,16732
79342,13411
97906,18238
84622,14125
85948,20244
88274,11987
92480,20740
86378,17474
107558,13150
88531,13542
103681,13104
103559,7650
102821,12089
77372,29405
108078,10744
96014,9150
91072,17313
78981,15305
85860,6700
91538,19038
100904,15808
83903,12037
89075,9088
87210,4768
95405,17763
101957,19698
91384,23391
91816,22215
93271,19757
106951,18026
77457,17779
99216,10539
106683,7898
79593,14517
92575,15597
106332,21258
99751,13568
97844,19439
90776,13125
107788,30896
97552,8762
85396,9228
90072,7320
104380,9454
108171,14869
82534,15673
77917,22376
76212,18418
77975,17377
96718,26465
101250,7452
102875,21098
97385,9515
93943,21463
76389,20316
104653,19581
85000,11444
100844,6307
94384,42366
91625,20124
92124,25308
100983,11847
97669,23234
76674,18850
104012,20139
100742,12140
97937,8998
99509,25120
99834,8683
104037,15888
96369,15057
86125,9904
102999,5461
85473,11391
90508,7760
105281,29515
90368,10334
84029,10456
88603,10865
102423,7198
105253,21080
76230,18593
100316,11446
102553,10498
76308,44585
101348,11073
105689,26659
78347,21887
88127,18525
97320,11919
98421,17008
87422,13178
90886,5831
82580,7564
106420,9133
80218,13260
77197,8969
81116,14133
103847,9891
76611,25041
80677,13978
91546,15000
83706,10988
83288,9753
83664,9985
81103,33864
104136,15975
79754,27455
80794,28563
90027,6320
99186,11287
79957,11193
83420,16591
106971,10079
88929,12444
79354,18225
104624,20586
103631,2178
106329,14015
94466,25366
79495,13489
92262,15122
103626,10810
102620,10167
103026,12116
95440,26656
90675,8348
92169,21405
85598,9085
93980,15864
89884,8163
100361,10335
95314,20623
102984,12945
97290,28625
88702,8467
79250,23074
101218,10285
85994,15621
91181,17452
105974,10211
92222,28326
91691,29139
103472,7652
90116,10747
94185,19444
95705,26595
92442,8851
83759,10665
106311,27418
108531,17084
88487,7642
88956,11444
80477,22865
95422,12267
77410,11685
91873,24442
95274,22708
90023,6756
77204,15550
76504,20322
105902,5102
81820,14452
89405,10017
92206,16335
79328,20889
94971,18185
91185,46154
103332,12008
105983,16486
81775,21228
81946,25040
97846,25355
103884,10358
105182,8336
76148,25335
99255,19747
87785,10750
78903,13637
94578,22840
107853,13383
76717,28502
99052,9465
82390,35293
83676,8504
87748,20170
95443,27757
94430,15427
83886,17416
78492,13037
97540,12491
103167,16285
82621,10554
88729,21768
97779,8747
87179,8094
83693,11147
83068,15578
87978,12381
77547,12513
104135,9972
91838,20763
81044,17479
82100,30621
79196,13710
103420,8910
84430,11180
95116,26824
88758,9886
102600,14634
97943,26958
82923,17313
84173,15833
91455,26807
104107,13331
84031,7133
103307,4849
103516,11293
94534,13613
89498,17891
78100,6597
86728,10023
89787,20261
99604,6519
87920,12701
95679,28871
106342,11131
105013,8798
94526,23051
79217,13885
105206,20253
80930,14751
101748,9811
108486,12833
93949,30688
99658,23878
97561,19376
101617,8663
81330,48507
101771,7492
97270,6295
101595,14290
98215,10367
84007,13463
92680,20332
78992,16712
107596,21121
77206,15842
82743,11208
83701,15559
99165,11470
94432,19821
86548,12609
76397,20855
100070,6363
103513,7966
80091,19873
76782,22031
100886,11293
103951,8044
87351,18457
85974,17103
79314,26332
102475,14170
101614,7767
99033,9372
97666,12568
99253,9177
91658,19677
82007,18931
76687,52708
83921,12342
92186,24856
85865,13865
78521,10476
77902,14617
101697,15485
98102,10093
88037,11054
87226,5202
107492,10177
100723,8170
78581,14389
104777,9233
95606,15176
101145,7914
98544,11965
96417,22510
102714,10544
85830,11651
80541,26031
88142,14135
95553,30121
107711,9784
82572,9646
77820,55479
94456,19644
90433,5635
78161,28466
98322,33754
101884,8801
98723,9064
100828,9665
100612,12334
78754,16623
95053,45493
87293,9605
83679,15093
102810,7475
103021,14249
90497,16217
106798,12494
96234,13808
97962,8725
81585,10975
101255,7391
95824,16458
97053,12913
106657,23000
107453,18457
77979,14000
93717,18489
100424,9685
105579,29025
85608,19300
107878,25582
83229,14436
95478,28320
104405,22716
86681,7055
81901,16170
77806,15717
102650,10702
80845,23826
77445,16126
79206,32548
105219,18077
82665,4118
79532,27742
98125,6517
77147,18641
84836,9972
105376,17228
77343,28559
108114,14948
94994,11457
88610,5944
99609,7166
107243,21811
98829,14148
85362,15691
87409,10949
95322,23779
86185,10669
81792,32535
84113,10724
86139,16401
84719,15345
85120,14858
101693,4809
77413,20811
77179,18334
91580,54332
84116,12082
93025,47674
105224,8633
102854,11872
76237,23650
105595,21069
80155,34290
92056,29758
103229,14568
98783,12778
106357,10716
92305,29630
96312,9077
86890,8279
93354,13309
86898,13457
76058,17462
90555,8751
107136,10814
107052,29696
76384,47393
101670,14368
102438,11298
81063,18041
88254,11420
87041,10905
84909,8305
79053,19256
88187,10189
85814,11440
106396,18313
90460,14736
79261,16895
105167,10226
84047,18452
96771,12803
91074,48345
92357,26184
99588,8694
78138,30684
94328,17510
92019,13062
77557,26968
83024,15459
94888,14207
94193,29550
97909,16180
79111,41360
97936,13963
95276,38915
107815,17200
92806,19949
91317,21970
89507,21534
97462,17539
93693,17520
81331,30498
77260,52088
105287,14799
86064,5457
94906,29255
94965,17756
105863,6818
96962,11485
82573,15406
83271,9485
94624,8238
105014,22105
99965,10544
98009,11983
108442,10440
78211,34361
87609,4157
95639,15138
83389,11934
84086,17082
105956,10802
108384,5057
99053,8792
85503,10670
100879,6252
102238,16830
107311,18903
90740,8483
96463,28576
96521,25811
100020,8003
86048,17211
90310,15631
95810,12769
106809,7037
90420,14950
77189,23290
103940,10743
99054,21189
86669,16680
108226,8375
107731,16543
102410,6899
107012,10132
